    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     1.5160E-2       -2.7000     343.500    -1021.3        644.400       80.5120       1.72790
     1.5160E-2       -2.5500     343.500    -1021.4        644.530       80.5160       1.72860
     1.5160E-2       -2.4000     343.500    -1021.4        644.660       80.5200       1.72930
     1.5160E-2       -2.2500     343.500    -1021.5        644.780       80.5230       1.73000
     1.5160E-2       -2.1000     343.500    -1021.5        644.900       80.5260       1.73060
     1.5160E-2       -1.9500     343.500    -1021.5        645.010       80.5300       1.73130
     1.5160E-2       -1.8000     343.510    -1021.6        645.110       80.5320       1.73190
     1.5160E-2       -1.6500     343.510    -1021.6        645.220       80.5350       1.73260
     1.5160E-2       -1.5000     343.510    -1021.6        645.310       80.5370       1.73330
     1.5160E-2       -1.3500     343.510    -1021.6        645.400       80.5400       1.73390
     1.5160E-2       -1.2000     343.510    -1021.6        645.490       80.5410       1.73450
     1.5160E-2       -1.0500     343.510    -1021.6        645.570       80.5430       1.73520
     1.5160E-2       -0.9000     343.510    -1021.6        645.640       80.5450       1.73580
     1.5160E-2       -0.7500     343.500    -1021.5        645.710       80.5460       1.73650
     1.5160E-2       -0.6000     343.500    -1021.5        645.780       80.5470       1.73710
     1.5160E-2       -0.4500     343.500    -1021.5        645.840       80.5480       1.73770
     1.5160E-2       -0.3000     343.500    -1021.4        645.890       80.5480       1.73840
     1.5160E-2       -0.1500     343.500    -1021.3        645.940       80.5480       1.73900
     1.5160E-2   -6.6613E-16     343.500    -1021.3        645.990       80.5480       1.73960
     1.5160E-2        0.15000    343.500    -1021.2        646.030       80.5480       1.74020
     1.5160E-2        0.30000    343.500    -1021.1        646.060       80.5480       1.74080
     1.5160E-2        0.45000    343.500    -1021.1        646.090       80.5470       1.74140
     1.5160E-2        0.60000    343.500    -1021.0        646.110       80.5460       1.74210
     1.5160E-2        0.75000    343.490    -1020.9        646.130       80.5450       1.74270
     1.5160E-2        0.90000    343.490    -1020.8        646.140       80.5440       1.74330
     1.5160E-2        1.05000    343.490    -1020.6        646.150       80.5420       1.74390
     1.5160E-2        1.20000    343.490    -1020.5        646.150       80.5410       1.74450
     1.5160E-2        1.35000    343.490    -1020.4        646.150       80.5390       1.74510
     1.5160E-2        1.50000    343.490    -1020.3        646.150       80.5360       1.74570
     1.5160E-2        1.65000    343.480    -1020.1        646.130       80.5340       1.74620
     1.5160E-2        1.80000    343.480    -1020.0        646.120       80.5310       1.74680
     1.5160E-2        1.95000    343.480    -1019.8        646.090       80.5280       1.74740
     1.5160E-2        2.10000    343.480    -1019.6        646.060       80.5250       1.74800
     1.5160E-2        2.25000    343.470    -1019.5        646.030       80.5220       1.74860
     1.5160E-2        2.40000    343.470    -1019.3        645.990       80.5180       1.74910
     1.5160E-2        2.55000    343.470    -1019.1        645.950       80.5140       1.74970
     1.5160E-2        2.70000    343.460    -1018.9        645.900       80.5100       1.75030
     1.5160E-2        2.85000    343.460    -1018.7        645.850       80.5060       1.75090
     1.5160E-2        3.00000    343.460    -1018.5        645.790       80.5010       1.75140
     1.5160E-2        3.15000    343.450    -1018.3        645.730       80.4960       1.75200
     1.5160E-2        3.30000    343.450    -1018.0        645.660       80.4910       1.75250
     1.5160E-2        3.45000    343.450    -1017.8        645.580       80.4860       1.75310
     1.5160E-2        3.60000    343.440    -1017.6        645.500       80.4800       1.75360
     1.5160E-2        3.75000    343.440    -1017.3        645.420       80.4750       1.75420
     1.5160E-2        3.90000    343.440    -1017.1        645.330       80.4690       1.75470
     1.5160E-2        4.05000    343.430    -1016.8        645.230       80.4620       1.75530
     1.5160E-2        4.20000    343.430    -1016.5        645.130       80.4560       1.75580
     1.5160E-2        4.35000    343.420    -1016.2        645.030       80.4490       1.75640
     1.5160E-2        4.50000    343.420    -1016.0        644.920       80.4420       1.75690
     1.5160E-2        4.65000    343.420    -1015.7        644.800       80.4350       1.75740
     1.5160E-2        4.80000    343.410    -1015.4        644.680       80.4280       1.75800
     1.5160E-2        4.95000    343.410    -1015.1        644.560       80.4200       1.75850
     1.5160E-2        5.10000    343.400    -1014.7        644.430       80.4130       1.75900
     1.5160E-2        5.25000    343.400    -1014.4        644.290       80.4050       1.75950
     1.5160E-2        5.40000    343.390    -1014.1        644.150       80.3960       1.76000
     1.5160E-2        5.55000    343.390    -1013.8        644.000       80.3880       1.76060
     1.5160E-2        5.70000    343.380    -1013.4        643.850       80.3790       1.76110
     1.5160E-2        5.85000    343.380    -1013.1        643.690       80.3700       1.76160
     1.5160E-2        6.00000    343.370    -1012.7        643.530       80.3610       1.76210
     1.5160E-2        6.15000    343.360    -1012.3        643.370       80.3510       1.76260
     1.5160E-2        6.30000    343.360    -1012.0        643.190       80.3420       1.76310
     1.5160E-2        6.45000    343.350    -1011.6        643.020       80.3320       1.76360
     1.5160E-2        6.60000    343.350    -1011.2        642.840       80.3220       1.76410
     1.5160E-2        6.75000    343.340    -1010.8        642.650       80.3110       1.76460
     1.5160E-2        6.90000    343.330    -1010.4        642.460       80.3010       1.76510
     1.5160E-2        7.05000    343.330    -1010.0        642.260       80.2900       1.76560
     1.5160E-2        7.20000    343.320    -1009.6        642.050       80.2790       1.76600
     1.5160E-2        7.35000    343.320    -1009.2        641.850       80.2670       1.76650
     1.5160E-2        7.50000    343.310    -1008.7        641.630       80.2560       1.76700
     1.5160E-2        7.65000    343.300    -1008.3        641.420       80.2440       1.76750
     1.5160E-2        7.80000    343.300    -1007.8        641.190       80.2320       1.76800
     1.5160E-2        7.95000    343.290    -1007.4        640.960       80.2200       1.76840
     1.5160E-2        8.10000    343.280    -1006.9        640.730       80.2080       1.76890
     1.5160E-2        8.25000    343.270    -1006.4        640.490       80.1950       1.76940
     1.5160E-2        8.40000    343.270    -1006.0        640.250       80.1820       1.76980
     1.5160E-2        8.55000    343.260    -1005.5        640.000       80.1690       1.77030
     1.5160E-2        8.70000    343.250    -1005.0        639.740       80.1550       1.77070
     1.5160E-2        8.85000    343.240    -1004.5        639.490       80.1420       1.77120
     1.5160E-2        9.00000    343.240    -1004.0        639.220       80.1280       1.77160
     1.5160E-2        9.15000    343.230    -1003.5        638.950       80.1140       1.77210
     1.5160E-2        9.30000    343.220    -1003.0        638.680       80.1000       1.77250
     1.5160E-2        9.45000    343.210    -1002.4        638.400       80.0850       1.77300
     1.5160E-2        9.60000    343.200    -1001.9        638.110       80.0700       1.77340
     1.5160E-2        9.75000    343.200    -1001.4        637.820       80.0550       1.77390
     1.5160E-2        9.90000    343.190    -1000.8        637.530       80.0400       1.77430
     1.5160E-2       10.0500     343.180    -1000.3        637.230       80.0250       1.77470
     1.5160E-2       10.2000     343.170     -999.69       636.920       80.0090       1.77510
     1.5160E-2       10.3500     343.160     -999.12       636.610       79.9930       1.77560
     1.5160E-2       10.5000     343.150     -998.54       636.300       79.9770       1.77600
     1.5160E-2       10.6500     343.140     -997.95       635.970       79.9610       1.77640
     1.5160E-2       10.8000     343.140     -997.36       635.650       79.9440       1.77680
     1.5160E-2       10.9500     343.130     -996.76       635.320       79.9270       1.77720
     1.5160E-2       11.1000     343.120     -996.15       634.980       79.9100       1.77770
     1.5160E-2       11.2500     343.110     -995.54       634.640       79.8930       1.77810
     1.5160E-2       11.4000     343.100     -994.92       634.290       79.8760       1.77850
     1.5160E-2       11.5500     343.090     -994.29       633.940       79.8580       1.77890
     1.5160E-2       11.7000     343.080     -993.65       633.590       79.8400       1.77930
     1.5160E-2       11.8500     343.070     -993.01       633.220       79.8220       1.77970
     1.5160E-2       12.0000     343.060     -992.36       632.860       79.8030       1.78010
     1.5160E-2       12.1500     343.050     -991.70       632.490       79.7850       1.78050
     1.5160E-2       12.3000     343.040     -991.03       632.110       79.7660       1.78080
     1.5160E-2       12.4500     343.030     -990.36       631.730       79.7470       1.78120
     1.5160E-2       12.6000     343.020     -989.68       631.340       79.7270       1.78160
     1.5160E-2       12.7500     343.010     -988.99       630.950       79.7080       1.78200
     1.5160E-2       12.9000     343.000     -988.30       630.550       79.6880       1.78240
     1.5160E-2       13.0500     342.990     -987.59       630.150       79.6680       1.78270
     1.5160E-2       13.2000     342.980     -986.89       629.740       79.6480       1.78310
     1.5160E-2       13.3500     342.960     -986.17       629.330       79.6270       1.78350
     1.5160E-2       13.5000     342.950     -985.45       628.910       79.6060       1.78380
     1.5160E-2       13.6500     342.940     -984.72       628.490       79.5860       1.78420
     1.5160E-2       13.8000     342.930     -983.98       628.060       79.5640       1.78450
     1.5160E-2       13.9500     342.920     -983.23       627.630       79.5430       1.78490
     1.5160E-2       14.1000     342.910     -982.48       627.190       79.5210       1.78520
     1.5160E-2       14.2500     342.900     -981.72       626.750       79.5000       1.78560
     1.5160E-2       14.4000     342.890     -980.95       626.300       79.4770       1.78590
     1.5160E-2       14.5500     342.870     -980.18       625.840       79.4550       1.78630
     1.5160E-2       14.7000     342.860     -979.40       625.380       79.4330       1.78660
     1.5160E-2       14.8500     342.850     -978.61       624.920       79.4100       1.78690
     1.5160E-2       15.0000     342.840     -977.82       624.450       79.3870       1.78730
     1.5220E-2       15.0000     342.890     -981.50       626.080       79.4810       1.78150
     1.5220E-2       14.8500     342.910     -982.30       626.550       79.5040       1.78110
     1.5220E-2       14.7000     342.920     -983.09       627.010       79.5270       1.78080
     1.5220E-2       14.5500     342.930     -983.87       627.470       79.5490       1.78050
     1.5220E-2       14.4000     342.940     -984.65       627.930       79.5720       1.78010
     1.5220E-2       14.2500     342.950     -985.42       628.380       79.5940       1.77980
     1.5220E-2       14.1000     342.960     -986.18       628.820       79.6160       1.77940
     1.5220E-2       13.9500     342.980     -986.94       629.260       79.6370       1.77910
     1.5220E-2       13.8000     342.990     -987.68       629.690       79.6590       1.77870
     1.5220E-2       13.6500     343.000     -988.42       630.120       79.6800       1.77840
     1.5220E-2       13.5000     343.010     -989.16       630.550       79.7010       1.77800
     1.5220E-2       13.3500     343.020     -989.88       630.960       79.7220       1.77760
     1.5220E-2       13.2000     343.030     -990.60       631.380       79.7420       1.77730
     1.5220E-2       13.0500     343.040     -991.31       631.790       79.7630       1.77690
     1.5220E-2       12.9000     343.050     -992.02       632.190       79.7830       1.77650
     1.5220E-2       12.7500     343.060     -992.72       632.590       79.8020       1.77620
     1.5220E-2       12.6000     343.080     -993.41       632.980       79.8220       1.77580
     1.5220E-2       12.4500     343.090     -994.09       633.370       79.8410       1.77540
     1.5220E-2       12.3000     343.100     -994.76       633.750       79.8610       1.77500
     1.5220E-2       12.1500     343.110     -995.43       634.130       79.8800       1.77460
     1.5220E-2       12.0000     343.120     -996.09       634.500       79.8980       1.77420
     1.5220E-2       11.8500     343.130     -996.75       634.870       79.9170       1.77380
     1.5220E-2       11.7000     343.140     -997.39       635.230       79.9350       1.77340
     1.5220E-2       11.5500     343.150     -998.03       635.590       79.9530       1.77300
     1.5220E-2       11.4000     343.160     -998.66       635.940       79.9710       1.77260
     1.5220E-2       11.2500     343.170     -999.29       636.290       79.9880       1.77220
     1.5220E-2       11.1000     343.170     -999.90       636.630       80.0060       1.77180
     1.5220E-2       10.9500     343.180    -1000.5        636.960       80.0230       1.77140
     1.5220E-2       10.8000     343.190    -1001.1        637.300       80.0400       1.77100
     1.5220E-2       10.6500     343.200    -1001.7        637.620       80.0560       1.77060
     1.5220E-2       10.5000     343.210    -1002.3        637.940       80.0730       1.77020
     1.5220E-2       10.3500     343.220    -1002.9        638.260       80.0890       1.76970
     1.5220E-2       10.2000     343.230    -1003.5        638.570       80.1050       1.76930
     1.5220E-2       10.0500     343.240    -1004.0        638.880       80.1200       1.76890
     1.5220E-2        9.90000    343.250    -1004.6        639.180       80.1360       1.76850
     1.5220E-2        9.75000    343.250    -1005.1        639.470       80.1510       1.76800
     1.5220E-2        9.60000    343.260    -1005.7        639.760       80.1660       1.76760
     1.5220E-2        9.45000    343.270    -1006.2        640.050       80.1810       1.76720
     1.5220E-2        9.30000    343.280    -1006.7        640.330       80.1950       1.76670
     1.5220E-2        9.15000    343.290    -1007.3        640.600       80.2100       1.76630
     1.5220E-2        9.00000    343.290    -1007.8        640.870       80.2240       1.76580
     1.5220E-2        8.85000    343.300    -1008.3        641.140       80.2380       1.76540
     1.5220E-2        8.70000    343.310    -1008.8        641.400       80.2510       1.76490
     1.5220E-2        8.55000    343.320    -1009.3        641.650       80.2650       1.76450
     1.5220E-2        8.40000    343.320    -1009.8        641.900       80.2780       1.76400
     1.5220E-2        8.25000    343.330    -1010.2        642.140       80.2910       1.76350
     1.5220E-2        8.10000    343.340    -1010.7        642.380       80.3040       1.76310
     1.5220E-2        7.95000    343.350    -1011.2        642.620       80.3160       1.76260
     1.5220E-2        7.80000    343.350    -1011.6        642.840       80.3280       1.76210
     1.5220E-2        7.65000    343.360    -1012.1        643.070       80.3400       1.76160
     1.5220E-2        7.50000    343.370    -1012.5        643.290       80.3520       1.76120
     1.5220E-2        7.35000    343.370    -1012.9        643.500       80.3640       1.76070
     1.5220E-2        7.20000    343.380    -1013.4        643.710       80.3750       1.76020
     1.5220E-2        7.05000    343.390    -1013.8        643.910       80.3860       1.75970
     1.5220E-2        6.90000    343.390    -1014.2        644.110       80.3970       1.75920
     1.5220E-2        6.75000    343.400    -1014.6        644.300       80.4070       1.75870
     1.5220E-2        6.60000    343.410    -1015.0        644.490       80.4180       1.75830
     1.5220E-2        6.45000    343.410    -1015.4        644.670       80.4280       1.75780
     1.5220E-2        6.30000    343.420    -1015.8        644.850       80.4380       1.75730
     1.5220E-2        6.15000    343.420    -1016.1        645.020       80.4480       1.75680
     1.5220E-2        6.00000    343.430    -1016.5        645.190       80.4570       1.75630
     1.5220E-2        5.85000    343.430    -1016.9        645.350       80.4660       1.75570
     1.5220E-2        5.70000    343.440    -1017.2        645.500       80.4750       1.75520
     1.5220E-2        5.55000    343.440    -1017.6        645.650       80.4840       1.75470
     1.5220E-2        5.40000    343.450    -1017.9        645.800       80.4930       1.75420
     1.5220E-2        5.25000    343.450    -1018.2        645.940       80.5010       1.75370
     1.5220E-2        5.10000    343.460    -1018.6        646.080       80.5090       1.75320
     1.5220E-2        4.95000    343.460    -1018.9        646.210       80.5170       1.75260
     1.5220E-2        4.80000    343.470    -1019.2        646.330       80.5240       1.75210
     1.5220E-2        4.65000    343.470    -1019.5        646.450       80.5320       1.75160
     1.5220E-2        4.50000    343.480    -1019.8        646.570       80.5390       1.75110
     1.5220E-2        4.35000    343.480    -1020.1        646.680       80.5460       1.75050
     1.5220E-2        4.20000    343.490    -1020.3        646.780       80.5520       1.75000
     1.5220E-2        4.05000    343.490    -1020.6        646.880       80.5590       1.74940
     1.5220E-2        3.90000    343.490    -1020.9        646.980       80.5650       1.74890
     1.5220E-2        3.75000    343.500    -1021.1        647.070       80.5710       1.74830
     1.5220E-2        3.60000    343.500    -1021.4        647.150       80.5770       1.74780
     1.5220E-2        3.45000    343.510    -1021.6        647.230       80.5820       1.74720
     1.5220E-2        3.30000    343.510    -1021.9        647.300       80.5880       1.74670
     1.5220E-2        3.15000    343.510    -1022.1        647.370       80.5930       1.74610
     1.5220E-2        3.00000    343.520    -1022.3        647.440       80.5970       1.74560
     1.5220E-2        2.85000    343.520    -1022.5        647.490       80.6020       1.74500
     1.5220E-2        2.70000    343.520    -1022.7        647.550       80.6060       1.74440
     1.5220E-2        2.55000    343.530    -1022.9        647.600       80.6110       1.74390
     1.5220E-2        2.40000    343.530    -1023.1        647.640       80.6140       1.74330
     1.5220E-2        2.25000    343.530    -1023.3        647.680       80.6180       1.74270
     1.5220E-2        2.10000    343.530    -1023.5        647.710       80.6210       1.74210
     1.5220E-2        1.95000    343.540    -1023.6        647.740       80.6250       1.74160
     1.5220E-2        1.80000    343.540    -1023.8        647.760       80.6280       1.74100
     1.5220E-2        1.65000    343.540    -1023.9        647.780       80.6300       1.74040
     1.5220E-2        1.50000    343.540    -1024.1        647.790       80.6330       1.73980
     1.5220E-2        1.35000    343.550    -1024.2        647.790       80.6350       1.73920
     1.5220E-2        1.20000    343.550    -1024.3        647.800       80.6370       1.73860
     1.5220E-2        1.05000    343.550    -1024.5        647.790       80.6390       1.73800
     1.5220E-2        0.90000    343.550    -1024.6        647.780       80.6400       1.73740
     1.5220E-2        0.75000    343.550    -1024.7        647.770       80.6420       1.73680
     1.5220E-2        0.60000    343.550    -1024.8        647.750       80.6430       1.73620
     1.5220E-2        0.45000    343.560    -1024.9        647.730       80.6440       1.73560
     1.5220E-2        0.30000    343.560    -1025.0        647.700       80.6440       1.73500
     1.5220E-2        0.15000    343.560    -1025.0        647.660       80.6450       1.73440
     1.5220E-2   -1.1102E-15     343.560    -1025.1        647.620       80.6450       1.73370
     1.5220E-2       -0.1500     343.560    -1025.2        647.580       80.6450       1.73310
     1.5220E-2       -0.3000     343.560    -1025.2        647.530       80.6440       1.73250
     1.5220E-2       -0.4500     343.560    -1025.3        647.470       80.6440       1.73190
     1.5220E-2       -0.6000     343.560    -1025.3        647.410       80.6430       1.73120
     1.5220E-2       -0.7500     343.560    -1025.4        647.340       80.6420       1.73060
     1.5220E-2       -0.9000     343.560    -1025.4        647.270       80.6410       1.73000
     1.5220E-2       -1.0500     343.560    -1025.4        647.200       80.6390       1.72930
     1.5220E-2       -1.2000     343.560    -1025.4        647.120       80.6380       1.72870
     1.5220E-2       -1.3500     343.560    -1025.4        647.030       80.6360       1.72800
     1.5220E-2       -1.5000     343.560    -1025.4        646.940       80.6340       1.72740
     1.5220E-2       -1.6500     343.560    -1025.4        646.840       80.6310       1.72670
     1.5220E-2       -1.8000     343.560    -1025.4        646.740       80.6290       1.72610
     1.5220E-2       -1.9500     343.560    -1025.4        646.630       80.6260       1.72540
     1.5220E-2       -2.1000     343.560    -1025.3        646.520       80.6230       1.72480
     1.5220E-2       -2.2500     343.560    -1025.3        646.400       80.6190       1.72410
     1.5220E-2       -2.4000     343.560    -1025.2        646.280       80.6160       1.72340
     1.5220E-2       -2.5500     343.560    -1025.2        646.150       80.6120       1.72280
     1.5220E-2       -2.7000     343.560    -1025.1        646.020       80.6080       1.72210
     1.5220E-2       -2.8500     343.560    -1025.0        645.880       80.6040       1.72140
     1.5220E-2       -3.0000     343.560    -1025.0        645.740       80.5990       1.72070
     1.5220E-2       -3.1500     343.560    -1024.9        645.590       80.5940       1.72000
     1.5220E-2       -3.3000     343.550    -1024.8        645.440       80.5890       1.71940
     1.5220E-2       -3.4500     343.550    -1024.7        645.280       80.5840       1.71870
     1.5220E-2       -3.6000     343.550    -1024.6        645.110       80.5790       1.71800
     1.5220E-2       -3.7500     343.550    -1024.5        644.940       80.5730       1.71730
     1.5220E-2       -3.9000     343.550    -1024.3        644.770       80.5670       1.71660
     1.5220E-2       -4.0500     343.550    -1024.2        644.590       80.5610       1.71590
     1.5220E-2       -4.2000     343.540    -1024.1        644.410       80.5550       1.71520
     1.5220E-2       -4.3500     343.540    -1023.9        644.220       80.5480       1.71440
     1.5220E-2       -4.5000     343.540    -1023.8        644.020       80.5410       1.71370
     1.5220E-2       -4.6500     343.540    -1023.6        643.820       80.5340       1.71300
     1.5220E-2       -4.8000     343.530    -1023.5        643.620       80.5270       1.71230
     1.5220E-2       -4.9500     343.530    -1023.3        643.410       80.5190       1.71160
     1.5220E-2       -5.1000     343.530    -1023.1        643.190       80.5120       1.71080
     1.5220E-2       -5.2500     343.530    -1022.9        642.970       80.5040       1.71010
     1.5220E-2       -5.4000     343.520    -1022.7        642.740       80.4950       1.70940
     1.5220E-2       -5.5500     343.520    -1022.5        642.510       80.4870       1.70860
     1.5220E-2       -5.7000     343.520    -1022.3        642.280       80.4780       1.70790
     1.5220E-2       -5.8500     343.510    -1022.1        642.040       80.4690       1.70710
     1.5220E-2       -6.0000     343.510    -1021.9        641.790       80.4600       1.70640
     1.5220E-2       -6.1500     343.510    -1021.6        641.540       80.4510       1.70560
     1.5220E-2       -6.3000     343.500    -1021.4        641.280       80.4410       1.70490
     1.5220E-2       -6.4500     343.500    -1021.1        641.020       80.4310       1.70410
     1.5220E-2       -6.6000     343.490    -1020.9        640.750       80.4210       1.70340
     1.5220E-2       -6.7500     343.490    -1020.6        640.480       80.4110       1.70260
     1.5220E-2       -6.9000     343.490    -1020.3        640.200       80.4000       1.70180
     1.5220E-2       -7.0500     343.480    -1020.1        639.920       80.3900       1.70100
     1.5220E-2       -7.2000     343.480    -1019.8        639.630       80.3790       1.70030
     1.5220E-2       -7.3500     343.470    -1019.5        639.340       80.3670       1.69950
     1.5220E-2       -7.5000     343.470    -1019.2        639.040       80.3560       1.69870
     1.5220E-2       -7.6500     343.460    -1018.9        638.740       80.3440       1.69790
     1.5220E-2       -7.8000     343.460    -1018.6        638.430       80.3320       1.69710
     1.5220E-2       -7.9500     343.450    -1018.2        638.110       80.3200       1.69630
     1.5220E-2       -8.1000     343.450    -1017.9        637.790       80.3080       1.69550
     1.5220E-2       -8.2500     343.440    -1017.6        637.470       80.2950       1.69470
     1.5220E-2       -8.4000     343.440    -1017.2        637.140       80.2820       1.69390
     1.5220E-2       -8.5500     343.430    -1016.9        636.810       80.2690       1.69310
     1.5220E-2       -8.7000     343.430    -1016.5        636.470       80.2560       1.69230
     1.5220E-2       -8.8500     343.420    -1016.2        636.120       80.2420       1.69140
     1.5220E-2       -9.0000     343.420    -1015.8        635.770       80.2290       1.69060
     1.5220E-2       -9.1500     343.410    -1015.4        635.420       80.2150       1.68980
     1.5220E-2       -9.3000     343.410    -1015.0        635.060       80.2000       1.68900
     1.5220E-2       -9.4500     343.400    -1014.6        634.690       80.1860       1.68810
     1.5220E-2       -9.6000     343.390    -1014.2        634.320       80.1710       1.68730
     1.5220E-2       -9.7500     343.390    -1013.8        633.950       80.1560       1.68640
     1.5220E-2       -9.9000     343.380    -1013.4        633.570       80.1410       1.68560
     1.5220E-2      -10.050      343.370    -1013.0        633.180       80.1260       1.68470
     1.5220E-2      -10.200      343.370    -1012.5        632.790       80.1100       1.68390
     1.5220E-2      -10.350      343.360    -1012.1        632.400       80.0940       1.68300
     1.5220E-2      -10.500      343.350    -1011.7        631.990       80.0780       1.68210
     1.5220E-2      -10.650      343.350    -1011.2        631.590       80.0620       1.68130
     1.5220E-2      -10.800      343.340    -1010.7        631.180       80.0450       1.68040
     1.5220E-2      -10.950      343.330    -1010.3        630.760       80.0280       1.67950
     1.5220E-2      -11.100      343.330    -1009.8        630.340       80.0110       1.67860
     1.5220E-2      -11.250      343.320    -1009.3        629.910       79.9940       1.67770
     1.5220E-2      -11.400      343.310    -1008.8        629.480       79.9770       1.67680
     1.5220E-2      -11.550      343.300    -1008.3        629.040       79.9590       1.67590
     1.5220E-2      -11.700      343.300    -1007.8        628.600       79.9410       1.67500
     1.5220E-2      -11.850      343.290    -1007.3        628.150       79.9230       1.67410
     1.5220E-2      -12.000      343.280    -1006.8        627.700       79.9050       1.67320
     1.5220E-2      -12.150      343.270    -1006.3        627.240       79.8860       1.67230
     1.5220E-2      -12.300      343.260    -1005.7        626.780       79.8670       1.67140
     1.5220E-2      -12.450      343.260    -1005.2        626.310       79.8480       1.67050
     1.5220E-2      -12.600      343.250    -1004.7        625.840       79.8290       1.66950
     1.5220E-2      -12.750      343.240    -1004.1        625.360       79.8090       1.66860
     1.5220E-2      -12.900      343.230    -1003.5        624.880       79.7890       1.66770
     1.5220E-2      -13.050      343.220    -1003.0        624.390       79.7690       1.66670
     1.5220E-2      -13.200      343.210    -1002.4        623.890       79.7490       1.66580
     1.5220E-2      -13.350      343.200    -1001.8        623.400       79.7290       1.66480
     1.5220E-2      -13.500      343.190    -1001.2        622.890       79.7080       1.66390
     1.5220E-2      -13.650      343.190    -1000.6        622.380       79.6870       1.66290
     1.5220E-2      -13.800      343.180    -1000.0        621.870       79.6660       1.66190
     1.5220E-2      -13.950      343.170     -999.40       621.350       79.6450       1.66090
     1.5220E-2      -14.100      343.160     -998.78       620.830       79.6230       1.66000
     1.5220E-2      -14.250      343.150     -998.16       620.300       79.6010       1.65900
     1.5220E-2      -14.400      343.140     -997.52       619.760       79.5790       1.65800
     1.5220E-2      -14.550      343.130     -996.88       619.220       79.5570       1.65700
     1.5220E-2      -14.700      343.120     -996.24       618.680       79.5350       1.65600
     1.5220E-2      -14.850      343.110     -995.58       618.130       79.5120       1.65500
     1.5220E-2      -15.000      343.100     -994.92       617.570       79.4890       1.65400
     1.5280E-2      -15.000      343.150     -998.62       619.040       79.5790       1.64810
     1.5280E-2      -14.850      343.160     -999.28       619.600       79.6020       1.64910
     1.5280E-2      -14.700      343.180     -999.94       620.150       79.6250       1.65010
     1.5280E-2      -14.550      343.180    -1000.6        620.700       79.6480       1.65110
     1.5280E-2      -14.400      343.190    -1001.2        621.240       79.6700       1.65210
     1.5280E-2      -14.250      343.200    -1001.9        621.780       79.6920       1.65310
     1.5280E-2      -14.100      343.210    -1002.5        622.310       79.7140       1.65410
     1.5280E-2      -13.950      343.220    -1003.1        622.830       79.7360       1.65500
     1.5280E-2      -13.800      343.230    -1003.7        623.360       79.7570       1.65600
     1.5280E-2      -13.650      343.240    -1004.3        623.870       79.7790       1.65700
     1.5280E-2      -13.500      343.250    -1004.9        624.380       79.8000       1.65790
     1.5280E-2      -13.350      343.260    -1005.5        624.890       79.8200       1.65890
     1.5280E-2      -13.200      343.270    -1006.1        625.390       79.8410       1.65990
     1.5280E-2      -13.050      343.280    -1006.7        625.890       79.8610       1.66080
     1.5280E-2      -12.900      343.290    -1007.3        626.380       79.8810       1.66180
     1.5280E-2      -12.750      343.300    -1007.8        626.860       79.9010       1.66270
     1.5280E-2      -12.600      343.300    -1008.4        627.340       79.9210       1.66360
     1.5280E-2      -12.450      343.310    -1008.9        627.820       79.9400       1.66460
     1.5280E-2      -12.300      343.320    -1009.5        628.290       79.9590       1.66550
     1.5280E-2      -12.150      343.330    -1010.0        628.750       79.9780       1.66640
     1.5280E-2      -12.000      343.340    -1010.6        629.210       79.9970       1.66730
     1.5280E-2      -11.850      343.340    -1011.1        629.670       80.0150       1.66820
     1.5280E-2      -11.700      343.350    -1011.6        630.120       80.0330       1.66910
     1.5280E-2      -11.550      343.360    -1012.1        630.560       80.0510       1.67000
     1.5280E-2      -11.400      343.370    -1012.6        631.000       80.0690       1.67090
     1.5280E-2      -11.250      343.380    -1013.1        631.430       80.0870       1.67180
     1.5280E-2      -11.100      343.380    -1013.6        631.860       80.1040       1.67270
     1.5280E-2      -10.950      343.390    -1014.0        632.290       80.1210       1.67360
     1.5280E-2      -10.800      343.400    -1014.5        632.700       80.1380       1.67450
     1.5280E-2      -10.650      343.400    -1015.0        633.120       80.1550       1.67540
     1.5280E-2      -10.500      343.410    -1015.4        633.530       80.1710       1.67620
     1.5280E-2      -10.350      343.420    -1015.9        633.930       80.1870       1.67710
     1.5280E-2      -10.200      343.430    -1016.3        634.330       80.2030       1.67800
     1.5280E-2      -10.050      343.430    -1016.8        634.720       80.2190       1.67880
     1.5280E-2       -9.9000     343.440    -1017.2        635.110       80.2340       1.67970
     1.5280E-2       -9.7500     343.440    -1017.6        635.490       80.2500       1.68050
     1.5280E-2       -9.6000     343.450    -1018.0        635.870       80.2650       1.68140
     1.5280E-2       -9.4500     343.460    -1018.4        636.240       80.2790       1.68220
     1.5280E-2       -9.3000     343.460    -1018.8        636.610       80.2940       1.68310
     1.5280E-2       -9.1500     343.470    -1019.2        636.970       80.3080       1.68390
     1.5280E-2       -9.0000     343.470    -1019.6        637.320       80.3220       1.68470
     1.5280E-2       -8.8500     343.480    -1020.0        637.680       80.3360       1.68560
     1.5280E-2       -8.7000     343.490    -1020.3        638.020       80.3500       1.68640
     1.5280E-2       -8.5500     343.490    -1020.7        638.360       80.3630       1.68720
