    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     9.5050E-3       16.8000     340.170     -614.96       418.520      -75.315        2.17360
     9.5050E-3       17.1000     340.150     -613.78       417.630      -75.315        2.17220
     9.5050E-3       17.4000     340.130     -612.59       416.730      -75.313        2.17070
     9.5050E-3       17.7000     340.110     -611.38       415.810      -75.311        2.16920
     9.5050E-3       18.0000     340.080     -610.15       414.870      -75.309        2.16780
     9.5050E-3       18.3000     340.060     -608.90       413.930      -75.306        2.16620
     9.5050E-3       18.6000     340.040     -607.63       412.970      -75.302        2.16470
     9.5050E-3       18.9000     340.010     -606.35       412.000      -75.298        2.16310
     9.5050E-3       19.2000     339.990     -605.05       411.020      -75.293        2.16160
     9.5050E-3       19.5000     339.970     -603.73       410.020      -75.288        2.16000
     9.5050E-3       19.8000     339.940     -602.40       409.010      -75.282        2.15840
     9.5050E-3       20.1000     339.920     -601.04       407.990      -75.275        2.15670
     9.5050E-3       20.4000     339.890     -599.67       406.950      -75.268        2.15510
     9.5050E-3       20.7000     339.860     -598.28       405.900      -75.260        2.15340
     9.5050E-3       21.0000     339.840     -596.88       404.840      -75.252        2.15170
     9.5050E-3       21.3000     339.810     -595.46       403.770      -75.243        2.15000
     9.5050E-3       21.6000     339.790     -594.01       402.680      -75.234        2.14820
     9.5050E-3       21.9000     339.760     -592.56       401.580      -75.224        2.14650
     9.5050E-3       22.2000     339.730     -591.08       400.470      -75.213        2.14470
     9.5050E-3       22.5000     339.700     -589.59       399.340      -75.202        2.14290
     9.5050E-3       22.8000     339.670     -588.08       398.200      -75.190        2.14110
     9.5050E-3       23.1000     339.650     -586.55       397.050      -75.177        2.13920
     9.5050E-3       23.4000     339.620     -585.01       395.890      -75.164        2.13740
     9.5050E-3       23.7000     339.590     -583.45       394.720      -75.151        2.13550
     9.5050E-3       24.0000     339.560     -581.87       393.530      -75.136        2.13350
     9.5050E-3       24.3000     339.530     -580.27       392.330      -75.122        2.13160
     9.5050E-3       24.6000     339.500     -578.66       391.120      -75.106        2.12960
     9.5050E-3       24.9000     339.470     -577.03       389.890      -75.090        2.12770
     9.5050E-3       25.2000     339.430     -575.39       388.650      -75.073        2.12570
     9.5050E-3       25.5000     339.400     -573.72       387.400      -75.056        2.12360
     9.5050E-3       25.8000     339.370     -572.04       386.140      -75.038        2.12160
     9.5050E-3       26.1000     339.340     -570.35       384.870      -75.019        2.11950
     9.5050E-3       26.4000     339.310     -568.63       383.580      -75.000        2.11740
     9.5050E-3       26.7000     339.270     -566.90       382.280      -74.980        2.11520
     9.5050E-3       27.0000     339.240     -565.16       380.970      -74.960        2.11310
     9.5050E-3       27.3000     339.210     -563.39       379.650      -74.939        2.11090
     9.5050E-3       27.6000     339.170     -561.61       378.320      -74.917        2.10870
     9.5050E-3       27.9000     339.140     -559.82       376.970      -74.895        2.10650
     9.5050E-3       28.2000     339.100     -558.01       375.610      -74.872        2.10420
     9.5050E-3       28.5000     339.070     -556.18       374.240      -74.849        2.10190
     9.5050E-3       28.8000     339.030     -554.33       372.860      -74.824        2.09960
     9.5050E-3       29.1000     339.000     -552.47       371.460      -74.799        2.09730
     9.5050E-3       29.4000     338.960     -550.59       370.050      -74.774        2.09490
     9.5050E-3       29.7000     338.930     -548.70       368.640      -74.748        2.09250
     9.5050E-3       30.0000     338.890     -546.79       367.210      -74.721        2.09010
     9.5545E-3       30.0000     338.890     -549.58       369.020      -74.731        2.08890
     9.5545E-3       29.7000     338.920     -551.49       370.460      -74.758        2.09130
     9.5545E-3       29.4000     338.960     -553.40       371.880      -74.785        2.09370
     9.5545E-3       29.1000     339.000     -555.29       373.290      -74.810        2.09600
     9.5545E-3       28.8000     339.030     -557.16       374.690      -74.835        2.09830
     9.5545E-3       28.5000     339.070     -559.01       376.080      -74.860        2.10060
     9.5545E-3       28.2000     339.100     -560.85       377.460      -74.883        2.10290
     9.5545E-3       27.9000     339.140     -562.67       378.820      -74.906        2.10510
     9.5545E-3       27.6000     339.170     -564.48       380.180      -74.929        2.10740
     9.5545E-3       27.3000     339.200     -566.26       381.520      -74.951        2.10950
     9.5545E-3       27.0000     339.240     -568.04       382.850      -74.972        2.11170
     9.5545E-3       26.7000     339.270     -569.79       384.160      -74.992        2.11390
     9.5545E-3       26.4000     339.300     -571.53       385.470      -75.012        2.11600
     9.5545E-3       26.1000     339.340     -573.25       386.760      -75.031        2.11810
     9.5545E-3       25.8000     339.370     -574.96       388.040      -75.050        2.12010
     9.5545E-3       25.5000     339.400     -576.64       389.310      -75.068        2.12220
     9.5545E-3       25.2000     339.430     -578.32       390.560      -75.086        2.12420
     9.5545E-3       24.9000     339.460     -579.97       391.800      -75.102        2.12620
     9.5545E-3       24.6000     339.490     -581.61       393.030      -75.119        2.12810
     9.5545E-3       24.3000     339.520     -583.23       394.250      -75.134        2.13010
     9.5545E-3       24.0000     339.560     -584.83       395.460      -75.149        2.13200
     9.5545E-3       23.7000     339.580     -586.42       396.650      -75.164        2.13390
     9.5545E-3       23.4000     339.610     -587.99       397.830      -75.177        2.13580
     9.5545E-3       23.1000     339.640     -589.54       399.000      -75.191        2.13760
     9.5545E-3       22.8000     339.670     -591.07       400.150      -75.203        2.13950
     9.5545E-3       22.5000     339.700     -592.59       401.290      -75.215        2.14130
     9.5545E-3       22.2000     339.730     -594.09       402.420      -75.226        2.14310
     9.5545E-3       21.9000     339.760     -595.57       403.540      -75.237        2.14480
     9.5545E-3       21.6000     339.780     -597.04       404.640      -75.247        2.14660
     9.5545E-3       21.3000     339.810     -598.49       405.730      -75.257        2.14830
     9.5545E-3       21.0000     339.840     -599.92       406.810      -75.266        2.15000
     9.5545E-3       20.7000     339.860     -601.33       407.880      -75.274        2.15170
     9.5545E-3       20.4000     339.890     -602.73       408.930      -75.282        2.15330
     9.5545E-3       20.1000     339.910     -604.10       409.970      -75.289        2.15500
     9.5545E-3       19.8000     339.940     -605.46       411.000      -75.296        2.15660
     9.5545E-3       19.5000     339.960     -606.81       412.010      -75.302        2.15820
     9.5545E-3       19.2000     339.990     -608.13       413.010      -75.307        2.15980
     9.5545E-3       18.9000     340.010     -609.44       414.000      -75.312        2.16130
     9.5545E-3       18.6000     340.040     -610.73       414.980      -75.317        2.16290
     9.5545E-3       18.3000     340.060     -612.00       415.940      -75.320        2.16440
     9.5545E-3       18.0000     340.080     -613.25       416.890      -75.323        2.16590
     9.5545E-3       17.7000     340.100     -614.49       417.820      -75.326        2.16740
     9.5545E-3       17.4000     340.130     -615.71       418.750      -75.328        2.16880
     9.5545E-3       17.1000     340.150     -616.91       419.660      -75.329        2.17030
     9.5545E-3       16.8000     340.170     -618.09       420.550      -75.330        2.17170
     9.5545E-3       16.5000     340.190     -619.25       421.440      -75.330        2.17310
     9.5545E-3       16.2000     340.210     -620.40       422.300      -75.330        2.17450
     9.5545E-3       15.9000     340.230     -621.53       423.160      -75.329        2.17590
     9.5545E-3       15.6000     340.250     -622.64       424.000      -75.328        2.17720
     9.5545E-3       15.3000     340.270     -623.73       424.830      -75.326        2.17860
     9.5545E-3       15.0000     340.290     -624.80       425.650      -75.323        2.17990
     9.5545E-3       14.7000     340.310     -625.86       426.450      -75.320        2.18120
     9.5545E-3       14.4000     340.330     -626.90       427.240      -75.316        2.18240
     9.5545E-3       14.1000     340.350     -627.92       428.020      -75.312        2.18370
     9.5545E-3       13.8000     340.370     -628.92       428.780      -75.307        2.18490
     9.5545E-3       13.5000     340.380     -629.90       429.530      -75.302        2.18620
     9.5545E-3       13.2000     340.400     -630.86       430.270      -75.296        2.18740
     9.5545E-3       12.9000     340.420     -631.81       430.990      -75.289        2.18850
     9.5545E-3       12.6000     340.430     -632.74       431.700      -75.282        2.18970
     9.5545E-3       12.3000     340.450     -633.65       432.400      -75.274        2.19090
     9.5545E-3       12.0000     340.460     -634.54       433.080      -75.266        2.19200
     9.5545E-3       11.7000     340.480     -635.41       433.750      -75.258        2.19310
     9.5545E-3       11.4000     340.490     -636.27       434.400      -75.248        2.19420
     9.5545E-3       11.1000     340.510     -637.10       435.040      -75.238        2.19530
     9.5545E-3       10.8000     340.520     -637.92       435.670      -75.228        2.19640
     9.5545E-3       10.5000     340.540     -638.72       436.290      -75.217        2.19740
     9.5545E-3       10.2000     340.550     -639.50       436.890      -75.206        2.19840
     9.5545E-3        9.90000    340.560     -640.26       437.470      -75.194        2.19940
     9.5545E-3        9.60000    340.580     -641.00       438.050      -75.181        2.20040
     9.5545E-3        9.30000    340.590     -641.73       438.600      -75.168        2.20140
     9.5545E-3        9.00000    340.600     -642.43       439.150      -75.154        2.20240
     9.5545E-3        8.70000    340.610     -643.12       439.680      -75.140        2.20330
     9.5545E-3        8.40000    340.620     -643.79       440.200      -75.125        2.20420
     9.5545E-3        8.10000    340.630     -644.44       440.700      -75.110        2.20510
     9.5545E-3        7.80000    340.640     -645.07       441.190      -75.094        2.20600
     9.5545E-3        7.50000    340.650     -645.69       441.670      -75.078        2.20690
     9.5545E-3        7.20000    340.660     -646.28       442.130      -75.061        2.20770
     9.5545E-3        6.90000    340.670     -646.86       442.580      -75.043        2.20860
     9.5545E-3        6.60000    340.680     -647.41       443.010      -75.025        2.20940
     9.5545E-3        6.30000    340.690     -647.95       443.440      -75.007        2.21020
     9.5545E-3        6.00000    340.700     -648.47       443.840      -74.988        2.21100
     9.5545E-3        5.70000    340.710     -648.97       444.230      -74.968        2.21180
     9.5545E-3        5.40000    340.710     -649.45       444.610      -74.948        2.21250
     9.5545E-3        5.10000    340.720     -649.92       444.980      -74.927        2.21320
     9.5545E-3        4.80000    340.730     -650.36       445.330      -74.906        2.21400
     9.5545E-3        4.50000    340.730     -650.79       445.670      -74.885        2.21460
     9.5545E-3        4.20000    340.740     -651.19       445.990      -74.862        2.21530
     9.5545E-3        3.90000    340.750     -651.58       446.300      -74.840        2.21600
     9.5545E-3        3.60000    340.750     -651.95       446.590      -74.816        2.21660
     9.5545E-3        3.30000    340.760     -652.30       446.870      -74.792        2.21730
     9.5545E-3        3.00000    340.760     -652.63       447.140      -74.768        2.21790
     9.5545E-3        2.70000    340.760     -652.95       447.390      -74.743        2.21850
     9.5545E-3        2.40000    340.770     -653.24       447.630      -74.718        2.21900
     9.5545E-3        2.10000    340.770     -653.52       447.860      -74.692        2.21960
     9.5545E-3        1.80000    340.770     -653.77       448.070      -74.666        2.22010
     9.5545E-3        1.50000    340.780     -654.01       448.260      -74.639        2.22060
     9.5545E-3        1.20000    340.780     -654.23       448.450      -74.611        2.22110
     9.5545E-3        0.90000    340.780     -654.43       448.610      -74.583        2.22160
     9.5545E-3        0.60000    340.780     -654.61       448.770      -74.555        2.22210
     9.5545E-3        0.30000    340.780     -654.77       448.910      -74.526        2.22250
     9.5545E-3   -2.2204E-15     340.780     -654.91       449.030      -74.496        2.22300
     9.5545E-3       -0.3000     340.780     -655.04       449.140      -74.466        2.22340
     9.5545E-3       -0.6000     340.780     -655.14       449.240      -74.436        2.22380
     9.5545E-3       -0.9000     340.780     -655.23       449.320      -74.405        2.22410
     9.5545E-3       -1.2000     340.780     -655.30       449.390      -74.373        2.22450
     9.5545E-3       -1.5000     340.780     -655.35       449.450      -74.341        2.22480
     9.5545E-3       -1.8000     340.780     -655.38       449.490      -74.308        2.22510
     9.5545E-3       -2.1000     340.780     -655.39       449.510      -74.275        2.22540
     9.5545E-3       -2.4000     340.780     -655.38       449.530      -74.242        2.22570
     9.5545E-3       -2.7000     340.770     -655.35       449.520      -74.208        2.22600
     9.5545E-3       -3.0000     340.770     -655.31       449.510      -74.173        2.22620
     9.5545E-3       -3.3000     340.770     -655.24       449.480      -74.138        2.22640
     9.5545E-3       -3.6000     340.760     -655.16       449.430      -74.102        2.22660
     9.5545E-3       -3.9000     340.760     -655.06       449.370      -74.066        2.22680
     9.5545E-3       -4.2000     340.760     -654.94       449.300      -74.030        2.22700
     9.5545E-3       -4.5000     340.750     -654.80       449.210      -73.992        2.22710
     9.5545E-3       -4.8000     340.750     -654.64       449.110      -73.955        2.22720
     9.5545E-3       -5.1000     340.740     -654.46       448.990      -73.917        2.22730
     9.5545E-3       -5.4000     340.730     -654.26       448.860      -73.878        2.22740
     9.5545E-3       -5.7000     340.730     -654.05       448.720      -73.839        2.22740
     9.5545E-3       -6.0000     340.720     -653.81       448.560      -73.800        2.22750
     9.5545E-3       -6.3000     340.710     -653.56       448.380      -73.759        2.22750
     9.5545E-3       -6.6000     340.710     -653.29       448.190      -73.719        2.22750
     9.5545E-3       -6.9000     340.700     -653.00       447.990      -73.678        2.22750
     9.5545E-3       -7.2000     340.690     -652.69       447.780      -73.636        2.22740
     9.5545E-3       -7.5000     340.680     -652.36       447.540      -73.594        2.22730
     9.5545E-3       -7.8000     340.670     -652.02       447.300      -73.552        2.22720
     9.5545E-3       -8.1000     340.660     -651.65       447.040      -73.509        2.22710
     9.5545E-3       -8.4000     340.660     -651.27       446.770      -73.465        2.22700
     9.5545E-3       -8.7000     340.650     -650.86       446.480      -73.421        2.22680
     9.5545E-3       -9.0000     340.640     -650.44       446.180      -73.377        2.22660
     9.5545E-3       -9.3000     340.620     -650.00       445.860      -73.332        2.22640
     9.5545E-3       -9.6000     340.610     -649.54       445.530      -73.287        2.22620
     9.5545E-3       -9.9000     340.600     -649.07       445.180      -73.241        2.22590
     9.5545E-3      -10.200      340.590     -648.57       444.820      -73.194        2.22560
     9.5545E-3      -10.500      340.580     -648.06       444.450      -73.148        2.22530
     9.5545E-3      -10.800      340.570     -647.52       444.060      -73.100        2.22500
     9.5545E-3      -11.100      340.550     -646.97       443.660      -73.053        2.22470
     9.5545E-3      -11.400      340.540     -646.40       443.240      -73.004        2.22430
     9.5545E-3      -11.700      340.530     -645.81       442.810      -72.956        2.22390
     9.5545E-3      -12.000      340.510     -645.21       442.370      -72.906        2.22350
     9.5545E-3      -12.300      340.500     -644.58       441.910      -72.857        2.22300
     9.5545E-3      -12.600      340.480     -643.94       441.430      -72.807        2.22250
     9.5545E-3      -12.900      340.470     -643.26       440.920      -72.766        2.22170
     9.5545E-3      -13.200      340.450     -642.56       440.360      -72.737        2.22050
     9.5545E-3      -13.500      340.440     -641.84       439.790      -72.708        2.21920
     9.5545E-3      -13.800      340.420     -641.11       439.200      -72.678        2.21790
     9.5545E-3      -14.100      340.400     -640.35       438.600      -72.647        2.21660
     9.5545E-3      -14.400      340.390     -639.57       437.980      -72.616        2.21530
     9.5545E-3      -14.700      340.370     -638.78       437.350      -72.584        2.21400
     9.5545E-3      -15.000      340.350     -637.97       436.710      -72.551        2.21260
     9.5545E-3      -15.300      340.330     -637.14       436.060      -72.518        2.21130
     9.5545E-3      -15.600      340.320     -636.29       435.390      -72.484        2.20990
     9.5545E-3      -15.900      340.300     -635.43       434.710      -72.450        2.20850
     9.5545E-3      -16.200      340.280     -634.55       434.010      -72.414        2.20700
     9.5545E-3      -16.500      340.260     -633.64       433.300      -72.378        2.20560
     9.5545E-3      -16.800      340.240     -632.73       432.580      -72.342        2.20410
     9.5545E-3      -17.100      340.220     -631.79       431.840      -72.305        2.20260
     9.5545E-3      -17.400      340.200     -630.83       431.090      -72.267        2.20110
     9.5545E-3      -17.700      340.180     -629.86       430.330      -72.228        2.19950
     9.5545E-3      -18.000      340.160     -628.87       429.550      -72.189        2.19790
     9.5545E-3      -18.300      340.140     -627.86       428.760      -72.149        2.19640
     9.5545E-3      -18.600      340.110     -626.83       427.950      -72.109        2.19470
     9.5545E-3      -18.900      340.090     -625.79       427.140      -72.068        2.19310
     9.5545E-3      -19.200      340.070     -624.72       426.310      -72.026        2.19140
     9.5545E-3      -19.500      340.050     -623.64       425.460      -71.983        2.18970
     9.5545E-3      -19.800      340.020     -622.55       424.600      -71.940        2.18800
     9.5545E-3      -20.100      340.000     -621.43       423.730      -71.897        2.18630
     9.5545E-3      -20.400      339.980     -620.30       422.850      -71.852        2.18450
     9.5545E-3      -20.700      339.950     -619.15       421.950      -71.807        2.18270
     9.5545E-3      -21.000      339.930     -617.98       421.040      -71.762        2.18090
     9.5545E-3      -21.300      339.900     -616.79       420.110      -71.715        2.17910
     9.5545E-3      -21.600      339.880     -615.59       419.170      -71.668        2.17720
     9.5545E-3      -21.900      339.850     -614.37       418.220      -71.621        2.17530
     9.5545E-3      -22.200      339.830     -613.13       417.260      -71.573        2.17340
     9.5545E-3      -22.500      339.800     -611.87       416.280      -71.524        2.17140
     9.5545E-3      -22.800      339.770     -610.60       415.290      -71.474        2.16950
     9.5545E-3      -23.100      339.750     -609.31       414.280      -71.424        2.16740
     9.5545E-3      -23.400      339.720     -608.00       413.260      -71.374        2.16540
     9.5545E-3      -23.700      339.690     -606.68       412.230      -71.322        2.16330
     9.5545E-3      -24.000      339.660     -605.33       411.190      -71.270        2.16120
     9.5545E-3      -24.300      339.640     -603.97       410.130      -71.218        2.15910
     9.5545E-3      -24.600      339.610     -602.60       409.060      -71.164        2.15690
     9.5545E-3      -24.900      339.580     -601.20       407.970      -71.111        2.15470
     9.5545E-3      -25.200      339.550     -599.79       406.880      -71.056        2.15250
     9.5545E-3      -25.500      339.520     -598.36       405.770      -71.001        2.15020
     9.5545E-3      -25.800      339.490     -596.92       404.640      -70.945        2.14790
     9.5545E-3      -26.100      339.460     -595.46       403.510      -70.889        2.14560
     9.5545E-3      -26.400      339.430     -593.98       402.360      -70.832        2.14320
     9.5545E-3      -26.700      339.400     -592.48       401.190      -70.774        2.14080
     9.5545E-3      -27.000      339.370     -590.97       400.020      -70.716        2.13840
     9.5545E-3      -27.300      339.340     -589.44       398.830      -70.657        2.13590
     9.5545E-3      -27.600      339.310     -587.90       397.630      -70.598        2.13340
     9.5545E-3      -27.900      339.280     -586.33       396.410      -70.538        2.13090
     9.5545E-3      -28.200      339.240     -584.76       395.180      -70.477        2.12830
     9.5545E-3      -28.500      339.210     -583.16       393.940      -70.416        2.12570
     9.5545E-3      -28.800      339.180     -581.55       392.690      -70.354        2.12300
     9.5545E-3      -29.100      339.150     -579.92       391.420      -70.292        2.12030
     9.5545E-3      -29.400      339.110     -578.28       390.140      -70.228        2.11760
     9.5545E-3      -29.700      339.080     -576.61       388.850      -70.165        2.11480
     9.5545E-3      -30.000      339.040     -574.94       387.540      -70.101        2.11200
     9.6040E-3      -30.000      339.040     -577.79       389.190      -70.137        2.10710
     9.6040E-3      -29.700      339.080     -579.47       390.500      -70.202        2.11000
     9.6040E-3      -29.400      339.110     -581.14       391.800      -70.265        2.11270
     9.6040E-3      -29.100      339.140     -582.80       393.090      -70.329        2.11550
     9.6040E-3      -28.800      339.180     -584.43       394.360      -70.391        2.11820
     9.6040E-3      -28.500      339.210     -586.05       395.620      -70.453        2.12090
     9.6040E-3      -28.200      339.240     -587.66       396.870      -70.515        2.12350
     9.6040E-3      -27.900      339.270     -589.24       398.110      -70.576        2.12610
     9.6040E-3      -27.600      339.310     -590.81       399.330      -70.636        2.12870
     9.6040E-3      -27.300      339.340     -592.37       400.540      -70.695        2.13120
     9.6040E-3      -27.000      339.370     -593.91       401.730      -70.754        2.13370
     9.6040E-3      -26.700      339.400     -595.43       402.910      -70.813        2.13610
     9.6040E-3      -26.400      339.430     -596.93       404.080      -70.870        2.13850
     9.6040E-3      -26.100      339.460     -598.42       405.240      -70.927        2.14090
     9.6040E-3      -25.800      339.490     -599.88       406.380      -70.984        2.14330
     9.6040E-3      -25.500      339.520     -601.34       407.510      -71.040        2.14560
     9.6040E-3      -25.200      339.550     -602.77       408.630      -71.095        2.14780
     9.6040E-3      -24.900      339.580     -604.19       409.730      -71.150        2.15010
     9.6040E-3      -24.600      339.610     -605.59       410.820      -71.204        2.15230
     9.6040E-3      -24.300      339.640     -606.98       411.900      -71.257        2.15450
     9.6040E-3      -24.000      339.660     -608.34       412.960      -71.310        2.15660
     9.6040E-3      -23.700      339.690     -609.69       414.020      -71.362        2.15870
     9.6040E-3      -23.400      339.720     -611.02       415.050      -71.413        2.16080
     9.6040E-3      -23.100      339.750     -612.34       416.080      -71.464        2.16290
     9.6040E-3      -22.800      339.770     -613.64       417.090      -71.515        2.16490
     9.6040E-3      -22.500      339.800     -614.92       418.080      -71.564        2.16690
     9.6040E-3      -22.200      339.820     -616.18       419.070      -71.613        2.16880
     9.6040E-3      -21.900      339.850     -617.42       420.040      -71.661        2.17080
     9.6040E-3      -21.600      339.880     -618.65       421.000      -71.709        2.17270
     9.6040E-3      -21.300      339.900     -619.86       421.940      -71.756        2.17460
     9.6040E-3      -21.000      339.930     -621.05       422.870      -71.802        2.17640
     9.6040E-3      -20.700      339.950     -622.23       423.790      -71.848        2.17820
     9.6040E-3      -20.400      339.970     -623.39       424.690      -71.893        2.18000
     9.6040E-3      -20.100      340.000     -624.53       425.580      -71.938        2.18180
     9.6040E-3      -19.800      340.020     -625.65       426.460      -71.982        2.18360
     9.6040E-3      -19.500      340.040     -626.75       427.320      -72.025        2.18530
     9.6040E-3      -19.200      340.070     -627.84       428.170      -72.067        2.18700
     9.6040E-3      -18.900      340.090     -628.91       429.010      -72.109        2.18870
     9.6040E-3      -18.600      340.110     -629.96       429.830      -72.150        2.19030
     9.6040E-3      -18.300      340.130     -630.99       430.640      -72.191        2.19190
     9.6040E-3      -18.000      340.160     -632.00       431.430      -72.231        2.19350
     9.6040E-3      -17.700      340.180     -633.00       432.210      -72.270        2.19510
     9.6040E-3      -17.400      340.200     -633.98       432.980      -72.309        2.19670
     9.6040E-3      -17.100      340.220     -634.94       433.740      -72.347        2.19820
     9.6040E-3      -16.800      340.240     -635.88       434.480      -72.384        2.19970
     9.6040E-3      -16.500      340.260     -636.81       435.210      -72.421        2.20120
     9.6040E-3      -16.200      340.280     -637.71       435.920      -72.457        2.20270
     9.6040E-3      -15.900      340.300     -638.60       436.620      -72.492        2.20410
     9.6040E-3      -15.600      340.310     -639.47       437.310      -72.527        2.20560
     9.6040E-3      -15.300      340.330     -640.32       437.980      -72.561        2.20700
     9.6040E-3      -15.000      340.350     -641.16       438.640      -72.594        2.20830
     9.6040E-3      -14.700      340.370     -641.97       439.290      -72.627        2.20970
     9.6040E-3      -14.400      340.390     -642.77       439.920      -72.659        2.21110
     9.6040E-3      -14.100      340.400     -643.55       440.540      -72.690        2.21240
     9.6040E-3      -13.800      340.420     -644.31       441.140      -72.721        2.21370
     9.6040E-3      -13.500      340.440     -645.05       441.730      -72.751        2.21500
     9.6040E-3      -13.200      340.450     -645.77       442.310      -72.780        2.21620
     9.6040E-3      -12.900      340.470     -646.48       442.870      -72.809        2.21750
     9.6040E-3      -12.600      340.480     -647.16       443.420      -72.837        2.21870
     9.6040E-3      -12.300      340.500     -647.83       443.940      -72.871        2.21980
     9.6040E-3      -12.000      340.510     -648.46       444.410      -72.920        2.22020
     9.6040E-3      -11.700      340.530     -649.07       444.860      -72.970        2.22070
     9.6040E-3      -11.400      340.540     -649.66       445.290      -73.018        2.22110
     9.6040E-3      -11.100      340.550     -650.23       445.710      -73.067        2.22150
     9.6040E-3      -10.800      340.560     -650.79       446.110      -73.114        2.22180
     9.6040E-3      -10.500      340.580     -651.32       446.510      -73.162        2.22220
     9.6040E-3      -10.200      340.590     -651.84       446.880      -73.209        2.22250
     9.6040E-3       -9.9000     340.600     -652.34       447.240      -73.255        2.22280
     9.6040E-3       -9.6000     340.610     -652.82       447.590      -73.301        2.22310
     9.6040E-3       -9.3000     340.620     -653.28       447.930      -73.346        2.22330
     9.6040E-3       -9.0000     340.630     -653.72       448.250      -73.391        2.22350
     9.6040E-3       -8.7000     340.640     -654.15       448.550      -73.436        2.22370
     9.6040E-3       -8.4000     340.650     -654.55       448.840      -73.480        2.22390
     9.6040E-3       -8.1000     340.660     -654.94       449.120      -73.523        2.22410
     9.6040E-3       -7.8000     340.670     -655.30       449.380      -73.566        2.22420
     9.6040E-3       -7.5000     340.680     -655.65       449.630      -73.609        2.22430
     9.6040E-3       -7.2000     340.690     -655.98       449.860      -73.651        2.22440
     9.6040E-3       -6.9000     340.700     -656.29       450.080      -73.693        2.22450
     9.6040E-3       -6.6000     340.710     -656.59       450.280      -73.734        2.22450
     9.6040E-3       -6.3000     340.710     -656.86       450.470      -73.774        2.22450
     9.6040E-3       -6.0000     340.720     -657.11       450.650      -73.814        2.22450
     9.6040E-3       -5.7000     340.730     -657.35       450.810      -73.854        2.22450
     9.6040E-3       -5.4000     340.730     -657.56       450.950      -73.893        2.22450
     9.6040E-3       -5.1000     340.740     -657.76       451.090      -73.932        2.22440
     9.6040E-3       -4.8000     340.740     -657.94       451.210      -73.970        2.22430
     9.6040E-3       -4.5000     340.750     -658.10       451.310      -74.007        2.22420
     9.6040E-3       -4.2000     340.750     -658.24       451.400      -74.044        2.22410
     9.6040E-3       -3.9000     340.760     -658.36       451.470      -74.081        2.22390
     9.6040E-3       -3.6000     340.760     -658.47       451.530      -74.117        2.22380
     9.6040E-3       -3.3000     340.770     -658.55       451.580      -74.153        2.22360
     9.6040E-3       -3.0000     340.770     -658.61       451.610      -74.188        2.22340
     9.6040E-3       -2.7000     340.770     -658.66       451.630      -74.223        2.22320
     9.6040E-3       -2.4000     340.780     -658.69       451.630      -74.257        2.22290
     9.6040E-3       -2.1000     340.780     -658.70       451.620      -74.290        2.22270
     9.6040E-3       -1.8000     340.780     -658.69       451.600      -74.323        2.22240
     9.6040E-3       -1.5000     340.780     -658.66       451.560      -74.356        2.22210
     9.6040E-3       -1.2000     340.780     -658.61       451.500      -74.388        2.22180
     9.6040E-3       -0.9000     340.780     -658.54       451.440      -74.420        2.22140
*1   9.6040E-3       -0.6000     340.780     -658.45       451.350      -74.451        2.22110
     9.6040E-3       -0.3000     340.780     -658.35       451.260      -74.481        2.22070
     9.6040E-3   -1.3323E-15     340.780     -658.22       451.150      -74.511        2.22030
     9.6040E-3        0.30000    340.780     -658.08       451.020      -74.541        2.21990
     9.6040E-3        0.60000    340.780     -657.92       450.880      -74.570        2.21940
     9.6040E-3        0.90000    340.780     -657.73       450.730      -74.598        2.21900
     9.6040E-3        1.20000    340.780     -657.53       450.560      -74.626        2.21850
     9.6040E-3        1.50000    340.780     -657.31       450.380      -74.654        2.21800
     9.6040E-3        1.80000    340.770     -657.08       450.180      -74.681        2.21750
     9.6040E-3        2.10000    340.770     -656.82       449.970      -74.707        2.21700
     9.6040E-3        2.40000    340.770     -656.54       449.750      -74.733        2.21650
     9.6040E-3        2.70000    340.760     -656.25       449.510      -74.759        2.21590
     9.6040E-3        3.00000    340.760     -655.93       449.250      -74.783        2.21530
     9.6040E-3        3.30000    340.750     -655.60       448.990      -74.808        2.21470
     9.6040E-3        3.60000    340.750     -655.25       448.710      -74.832        2.21410
     9.6040E-3        3.90000    340.740     -654.88       448.410      -74.855        2.21350
     9.6040E-3        4.20000    340.740     -654.49       448.100      -74.878        2.21280
     9.6040E-3        4.50000    340.730     -654.08       447.780      -74.900        2.21220
     9.6040E-3        4.80000    340.730     -653.65       447.440      -74.922        2.21150
     9.6040E-3        5.10000    340.720     -653.20       447.090      -74.943        2.21080
     9.6040E-3        5.40000    340.710     -652.74       446.720      -74.963        2.21010
     9.6040E-3        5.70000    340.700     -652.25       446.340      -74.983        2.20930
     9.6040E-3        6.00000    340.700     -651.75       445.950      -75.003        2.20860
     9.6040E-3        6.30000    340.690     -651.23       445.540      -75.022        2.20780
     9.6040E-3        6.60000    340.680     -650.69       445.120      -75.041        2.20700
     9.6040E-3        6.90000    340.670     -650.13       444.680      -75.059        2.20620
     9.6040E-3        7.20000    340.660     -649.55       444.230      -75.076        2.20540
     9.6040E-3        7.50000    340.650     -648.95       443.770      -75.093        2.20450
     9.6040E-3        7.80000    340.640     -648.34       443.290      -75.109        2.20370
